sweep_id,combo_id,n_combos,train_test,hypothesis,ticker,start,end,strategy,stop,param_fast_window,param_slow_window,param_period,param_multiplier,risk_pct,brokerage,slippage_bps,total_return,annualized_return,max_drawdown,sharpe,sortino,num_trades,win_rate,avg_payoff,expectancy,avg_holding_days,benchmark_total_return,benchmark_annualized_return,benchmark_max_drawdown,benchmark_sharpe,benchmark_sortino
mac_plateau-2026-08-17T14:03:40,c004,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",PETR4.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,21,14,2.0,0.01,0.0,5,0.1925280082730907,0.03030962069427634,0.05574120340941941,0.6762718134975345,0.5174989565978992,35,0.4857142857142857,2.1411796655282305,53.88273187622566,36.77142857142857,5.1867600497107365,0.36212993108676206,0.6334388835850931,0.9050114594365248,0.8592563281880093
mac_plateau-2026-08-17T14:03:40,c004,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",VALE3.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,21,14,2.0,0.01,0.0,5,0.09675389323869577,0.01578507343386426,0.07970618721187783,0.404608430113393,0.29659889971905873,33,0.45454545454545453,1.8520213757510582,29.342126172382677,34.39393939393939,1.8775846747896958,0.1963086966732437,0.4367130336290461,0.6556790786761694,0.6740443765577883
mac_plateau-2026-08-17T14:03:40,c004,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",ITUB4.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,21,14,2.0,0.01,0.0,5,0.1046610487146169,0.017023294970752945,0.06566254542771778,0.45566016595970277,0.344288229459985,35,0.42857142857142855,1.8735806249148235,17.754260537761688,29.82857142857143,0.5745376042707473,0.08002487612175924,0.44319126615785376,0.40050230087181465,0.4019545660938667
mac_plateau-2026-08-17T14:03:40,c004,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",BBDC4.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,21,14,2.0,0.01,0.0,5,0.16096142396980584,0.02563298701344152,0.052623549820987006,0.7063144488106414,0.5256478067987197,32,0.5,1.9743419981815007,37.84175379395622,29.15625,0.1521753822292864,0.024312548978465465,0.5273596484434712,0.2487246847890184,0.24883284847324946
mac_plateau-2026-08-17T14:03:40,c004,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",WEGE3.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,21,14,2.0,0.01,0.0,5,0.3117969388847468,0.04709996974975228,0.07359139885003207,0.9125937489858303,0.6909580388768929,37,0.43243243243243246,3.754912266487262,77.37083178106779,28.135135135135137,3.1805712480912964,0.2745323420322794,0.49505722628962756,0.8468096447271207,0.8793642753696655
mac_plateau-2026-08-17T14:03:40,c004,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",ABEV3.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,21,14,2.0,0.01,0.0,5,0.022925216281133087,0.003851224872684078,0.05614269783675691,0.13474036636833825,0.09748101367140488,36,0.4722222222222222,1.1754486527113444,2.00961743646638,26.27777777777778,-0.20343780560544167,-0.03783720124404766,0.519311450588265,0.018256714487198213,0.018440625179170438
mac_plateau-2026-08-17T14:03:40,c004,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",B3SA3.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,21,14,2.0,0.01,0.0,5,0.067930906878364,0.011207838547155458,0.08472426323147637,0.3196370102822698,0.23809513984118472,40,0.35,2.2332235162925316,9.755202627789666,24.25,1.3589340334991258,0.15666122822911133,0.5080759961997996,0.5599164888154703,0.5759033069907431
mac_plateau-2026-08-17T14:03:40,c004,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",RENT3.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,21,14,2.0,0.01,0.0,5,0.19416721797265346,0.03054965188806502,0.0571047551093401,0.8107075618292009,0.6749424426201823,30,0.4666666666666667,2.6731902102913465,54.89770469443905,38.833333333333336,2.2054474162671514,0.21840031058590514,0.5788069676078467,0.6633285292131081,0.7007423316785011
mac_plateau-2026-08-17T14:03:40,c004,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",SUZB3.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,21,14,2.0,0.01,0.0,5,0.009776404156887741,0.0016512197247842142,0.09001225101189982,0.062488849724511464,0.045823923695101465,40,0.325,2.047285161742743,-0.7513591960012669,24.425,2.262852274052244,0.2220733487617721,0.5425050449625275,0.6954334740889121,0.7500215331137553
mac_plateau-2026-08-17T14:03:40,c004,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",RADL3.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,21,14,2.0,0.01,0.0,5,-0.004680443538847112,-0.0007952695007248378,0.12182846185459469,-0.0014671502189949458,-0.0011077105442675117,39,0.28205128205128205,2.3432417756756565,-4.026503500984641,27.743589743589745,0.7846442028290987,0.10321161473952856,0.37378187117629175,0.4676448099535855,0.47814344541377185
mac_plateau-2026-08-17T14:03:40,c005,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",PETR4.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,21,14,2.5,0.01,0.0,5,0.1495505159868855,0.023916440629664804,0.04484974782196579,0.6603996639971536,0.5075193886549897,35,0.4857142857142857,2.1142619438077443,41.86065304874184,37.17142857142857,5.1867600497107365,0.36212993108676206,0.6334388835850931,0.9050114594365248,0.8592563281880093
mac_plateau-2026-08-17T14:03:40,c005,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",VALE3.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,21,14,2.5,0.01,0.0,5,0.0610127028622387,0.010093945271453686,0.07470722585463216,0.3201283618533699,0.23873517731459837,33,0.45454545454545453,1.6741259401370636,18.506552413433756,35.72727272727273,1.8775846747896958,0.1963086966732437,0.4367130336290461,0.6556790786761694,0.6740443765577883
mac_plateau-2026-08-17T14:03:40,c005,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",ITUB4.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,21,14,2.5,0.01,0.0,5,0.08223272598986675,0.013491692366839558,0.04990504414021206,0.44404296016842754,0.3386667339830997,35,0.42857142857142855,1.8615757090526246,13.94208633022913,30.62857142857143,0.5745376042707473,0.08002487612175924,0.44319126615785376,0.40050230087181465,0.4019545660938667
mac_plateau-2026-08-17T14:03:40,c005,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",BBDC4.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,21,14,2.5,0.01,0.0,5,0.12708908631373506,0.02049580353712921,0.04212876248621732,0.6894324226357932,0.5136888587292566,32,0.5,1.965923224229949,29.940058688011025,30.46875,0.1521753822292864,0.024312548978465465,0.5273596484434712,0.2487246847890184,0.24883284847324946
mac_plateau-2026-08-17T14:03:40,c005,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",WEGE3.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,21,14,2.5,0.01,0.0,5,0.24807188174146932,0.038294558612919305,0.061106724529550224,0.8962023404477917,0.7079822367003805,37,0.43243243243243246,3.8927034174256328,61.85220612132887,30.594594594594593,3.1805712480912964,0.2745323420322794,0.49505722628962756,0.8468096447271207,0.8793642753696655
mac_plateau-2026-08-17T14:03:40,c005,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",ABEV3.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,21,14,2.5,0.01,0.0,5,0.005096760633720221,0.0008624993705663719,0.05031548233675971,0.04597871403410445,0.03314334463229486,36,0.4722222222222222,1.0520122251061894,-2.0241241111292547,26.694444444444443,-0.20343780560544167,-0.03783720124404766,0.519311450588265,0.018256714487198213,0.018440625179170438
mac_plateau-2026-08-17T14:03:40,c005,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",B3SA3.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,21,14,2.5,0.01,0.0,5,0.03920375458626468,0.006542581275346349,0.07078812690061201,0.23245351211057494,0.17419693125409977,40,0.35,2.0426160166635623,4.151254321284895,24.85,1.3589340334991258,0.15666122822911133,0.5080759961997996,0.5599164888154703,0.5759033069907431
mac_plateau-2026-08-17T14:03:40,c005,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",RENT3.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,21,14,2.5,0.01,0.0,5,0.14390512896001062,0.023061965906328696,0.05044990932537677,0.7585011261987986,0.6292793909649321,30,0.4666666666666667,2.4796985027395007,40.53994363244726,39.06666666666667,2.2054474162671514,0.21840031058590514,0.5788069676078467,0.6633285292131081,0.7007423316785011
mac_plateau-2026-08-17T14:03:40,c005,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",SUZB3.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,21,14,2.5,0.01,0.0,5,0.09765587334216863,0.015926692941788945,0.09674886981561173,0.41814242515144723,0.33931821514571786,40,0.35,2.6600986258003703,21.626439194177074,28.0,2.262852274052244,0.2220733487617721,0.5425050449625275,0.6954334740889121,0.7500215331137553
mac_plateau-2026-08-17T14:03:40,c005,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",RADL3.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,21,14,2.5,0.01,0.0,5,-0.02059533373619593,-0.0035228612556489347,0.10884890704428393,-0.09865310440073738,-0.07502757547806664,39,0.28205128205128205,2.1176340241548566,-7.487761887238656,28.358974358974358,0.7846442028290987,0.10321161473952856,0.37378187117629175,0.4676448099535855,0.47814344541377185
mac_plateau-2026-08-17T14:03:40,c006,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",PETR4.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,50,14,2.0,0.01,0.0,5,0.17247670410197502,0.027351089054990174,0.05529177450807638,0.6016357611155627,0.4425578499461383,19,0.42105263157894735,3.2865311214871977,87.67976789933041,64.10526315789474,5.1867600497107365,0.36212993108676206,0.6334388835850931,0.9050114594365248,0.8592563281880093
mac_plateau-2026-08-17T14:03:40,c006,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",VALE3.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,50,14,2.0,0.01,0.0,5,0.20053958241641712,0.03148017234998046,0.09503461785655419,0.6978926034798256,0.49924443978201116,15,0.3333333333333333,5.148453165108945,113.00309713498655,65.86666666666666,1.8775846747896958,0.1963086966732437,0.4367130336290461,0.6556790786761694,0.6740443765577883
mac_plateau-2026-08-17T14:03:40,c006,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",ITUB4.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,50,14,2.0,0.01,0.0,5,0.06502259123690557,0.010740305668117456,0.05860729820960811,0.3071121083037205,0.2177985620192394,18,0.3888888888888889,1.8432567174550016,8.116911974931579,53.0,0.5745376042707473,0.08002487612175924,0.44319126615785376,0.40050230087181465,0.4019545660938667
mac_plateau-2026-08-17T14:03:40,c006,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",BBDC4.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,50,14,2.0,0.01,0.0,5,0.02567117662456586,0.004307700843720896,0.08274799188235334,0.1412638179582419,0.09137454667423141,20,0.3,2.1477437537989306,-4.378500468977506,41.6,0.1521753822292864,0.024312548978465465,0.5273596484434712,0.2487246847890184,0.24883284847324946
mac_plateau-2026-08-17T14:03:40,c006,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",WEGE3.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,50,14,2.0,0.01,0.0,5,-0.036753537952039395,-0.006330071291433259,0.18605633822748435,-0.10788738375776857,-0.0512872852920435,18,0.2777777777777778,1.5631386610531541,-28.0181349569674,35.22222222222222,3.1805712480912964,0.2745323420322794,0.49505722628962756,0.8468096447271207,0.8793642753696655
mac_plateau-2026-08-17T14:03:40,c006,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",ABEV3.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,50,14,2.0,0.01,0.0,5,0.005851176930832924,0.0009898567250565815,0.0532055420787787,0.047138113881339226,0.029373784577117475,16,0.375,1.3698660018192292,-9.491518851875458,45.5,-0.20343780560544167,-0.03783720124404766,0.519311450588265,0.018256714487198213,0.018440625179170438
mac_plateau-2026-08-17T14:03:40,c006,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",B3SA3.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,50,14,2.0,0.01,0.0,5,0.16881628102562907,0.026806471861137382,0.05972817055791955,0.6713099019076668,0.48182709810889307,14,0.42857142857142855,4.150921212241771,101.81795919493777,72.57142857142857,1.3589340334991258,0.15666122822911133,0.5080759961997996,0.5599164888154703,0.5759033069907431
mac_plateau-2026-08-17T14:03:40,c006,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",RENT3.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,50,14,2.0,0.01,0.0,5,0.10007372004637083,0.016305841848107905,0.08263532809881494,0.4716760480964161,0.3643550078424055,15,0.4,2.9771295898159043,61.8437147249109,79.4,2.2054474162671514,0.21840031058590514,0.5788069676078467,0.6633285292131081,0.7007423316785011
mac_plateau-2026-08-17T14:03:40,c006,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",SUZB3.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,50,14,2.0,0.01,0.0,5,0.05215002566491189,0.008658127978847352,0.05953636760277588,0.2909132042461258,0.18955623647613568,16,0.5625,1.3515750649679732,29.530577398761615,47.0625,2.262852274052244,0.2220733487617721,0.5425050449625275,0.6954334740889121,0.7500215331137553
mac_plateau-2026-08-17T14:03:40,c006,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",RADL3.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,50,14,2.0,0.01,0.0,5,-0.048668701059170205,-0.008425284348609008,0.14342719007385232,-0.23780760127253414,-0.1401470440989148,21,0.14285714285714285,3.7532578435510597,-26.177072866891475,32.095238095238095,0.7846442028290987,0.10321161473952856,0.37378187117629175,0.4676448099535855,0.47814344541377185
mac_plateau-2026-08-17T14:03:40,c007,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",PETR4.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,50,14,2.5,0.01,0.0,5,0.15710819777408247,0.025054917962631373,0.0415468372363291,0.66026436902492,0.5087995740109307,19,0.47368421052631576,3.0036992088328027,80.24154376337759,70.21052631578948,5.1867600497107365,0.36212993108676206,0.6334388835850931,0.9050114594365248,0.8592563281880093
mac_plateau-2026-08-17T14:03:40,c007,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",VALE3.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,50,14,2.5,0.01,0.0,5,0.16375159558683916,0.026050580660164302,0.0711630967030093,0.6902080920537185,0.5083048644249629,15,0.4,3.975728563708838,93.12245698810207,72.66666666666667,1.8775846747896958,0.1963086966732437,0.4367130336290461,0.6556790786761694,0.6740443765577883
mac_plateau-2026-08-17T14:03:40,c007,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",ITUB4.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,50,14,2.5,0.01,0.0,5,0.08542394738688719,0.013997874838794111,0.04351473352865846,0.45373123495715684,0.3429786760347581,18,0.4444444444444444,2.199235805794804,24.27974869446423,59.22222222222222,0.5745376042707473,0.08002487612175924,0.44319126615785376,0.40050230087181465,0.4019545660938667
mac_plateau-2026-08-17T14:03:40,c007,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",BBDC4.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,50,14,2.5,0.01,0.0,5,0.0562805920206062,0.009328553990143762,0.04474908699202008,0.31993145743184875,0.22862310487550183,20,0.35,2.5035511531509638,13.877193877259305,48.15,0.1521753822292864,0.024312548978465465,0.5273596484434712,0.2487246847890184,0.24883284847324946
mac_plateau-2026-08-17T14:03:40,c007,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",WEGE3.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,50,14,2.5,0.01,0.0,5,0.043284681387486534,0.00721179520947679,0.12635391770295476,0.18635236846447162,0.11929744921899954,18,0.4444444444444444,1.7207636759390483,17.453358995829085,57.72222222222222,3.1805712480912964,0.2745323420322794,0.49505722628962756,0.8468096447271207,0.8793642753696655
mac_plateau-2026-08-17T14:03:40,c007,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",ABEV3.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,50,14,2.5,0.01,0.0,5,-0.005912681478122961,-0.0010051594334714586,0.04684490218086082,-0.027020371033884924,-0.01726733798952667,16,0.375,1.1862686862560512,-14.125463196086395,46.9375,-0.20343780560544167,-0.03783720124404766,0.519311450588265,0.018256714487198213,0.018440625179170438
mac_plateau-2026-08-17T14:03:40,c007,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",B3SA3.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,50,14,2.5,0.01,0.0,5,0.12430391310556832,0.020067715627656968,0.05218325697804777,0.6209288678421058,0.44377678127070075,14,0.42857142857142855,3.5837713946193466,74.35381806841936,72.78571428571429,1.3589340334991258,0.15666122822911133,0.5080759961997996,0.5599164888154703,0.5759033069907431
mac_plateau-2026-08-17T14:03:40,c007,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",RENT3.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,50,14,2.5,0.01,0.0,5,0.07580876803419101,0.012468972046106863,0.0687825469004478,0.44412231884341113,0.3448090327997801,15,0.4,2.8445473082587904,46.73285162747925,80.93333333333334,2.2054474162671514,0.21840031058590514,0.5788069676078467,0.6633285292131081,0.7007423316785011
mac_plateau-2026-08-17T14:03:40,c007,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",SUZB3.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,50,14,2.5,0.01,0.0,5,0.07913826498786891,0.01299967268852753,0.04903401583956697,0.47668316765801716,0.3374173391985232,16,0.625,1.465739699806325,46.97257484594873,56.8125,2.262852274052244,0.2220733487617721,0.5425050449625275,0.6954334740889121,0.7500215331137553
mac_plateau-2026-08-17T14:03:40,c007,16,full,"O 9/21 usado em todos os batches do MAC foi escolhido por convenção, não por teste. Se o resultado dele for um pico isolado numa vizinhança de fracasso, o histórico inteiro do MAC neste projeto está contaminado por sorte de tuning. Se for um platô, a refutação da família fica mais forte: não é questão de calibrar melhor.
",RADL3.SA,2018-01-01,2024-01-01,MovingAverageCrossover,AtrStop,9,50,14,2.5,0.01,0.0,5,0.02630910878053694,0.004413602497085112,0.08390651733416636,0.1511276316781435,0.10818699068471542,21,0.2857142857142857,3.0118024741136487,9.974631318420697,48.476190476190474,0.7846442028290987,0.10321161473952856,0.37378187117629175,0.4676448099535855,0.47814344541377185
